ID,TIMESTAMP,BATCUR,BATT,BATTMP,BRAKE,DIST,LAPS,MOTTMP,RPM,SPEED,THRTL,VOLT,LAT,LONG
101,2026-05-15 15:40:13.927,53.47,88.43,33.62,0.0,3207.52,1,43.07,6273,150.1,16.5,390.8,45.490791,-73.570043
101,2026-05-15 15:40:14.027,53.23,88.41,33.62,0.0,3211.7,1,43.08,6189,150.4,17.0,391.0,45.490802,-73.569887
101,2026-05-15 15:40:14.127,41.05,88.4,33.62,0.0,3215.88,1,43.09,6208,150.5,11.0,391.2,45.490826,-73.569572
101,2026-05-15 15:40:14.227,43.72,88.39,33.63,0.0,3220.06,1,43.1,6335,150.7,12.1,391.4,45.490839,-73.569413
101,2026-05-15 15:40:14.327,47.97,88.38,33.63,0.0,3224.26,1,43.11,6421,150.9,16.4,391.0,45.490852,-73.569253
101,2026-05-15 15:40:14.427,49.88,88.37,33.63,0.0,3228.46,1,43.12,6404,151.2,14.8,391.1,45.490866,-73.569092
101,2026-05-15 15:40:14.527,14.82,88.36,33.63,0.0,3232.65,1,43.11,6164,151.2,0.0,392.3,45.490879,-73.568929
101,2026-05-15 15:40:14.627,64.76,88.34,33.64,0.0,3236.86,1,43.13,6313,151.5,21.6,390.3,45.490894,-73.568766
101,2026-05-15 15:40:14.727,53.42,88.33,33.64,0.0,3241.08,1,43.14,6264,151.7,16.6,390.7,45.49091,-73.568603
101,2026-05-15 15:40:14.827,52.99,88.31,33.65,0.0,3245.3,1,43.15,6345,151.9,15.7,391.0,45.490925,-73.568438
101,2026-05-15 15:40:14.927,48.18,88.3,33.65,0.0,3249.52,1,43.16,6527,152.2,15.8,391.2,45.490941,-73.568272
101,2026-05-15 15:40:15.027,51.51,88.29,33.65,0.0,3253.76,1,43.18,6299,152.4,14.4,390.9,45.490958,-73.568106
101,2026-05-15 15:40:15.127,47.51,88.27,33.66,0.0,3258.0,1,43.19,6441,152.6,15.1,391.3,45.490976,-73.567939
101,2026-05-15 15:40:15.227,47.93,88.26,33.66,0.0,3262.24,1,43.2,6116,152.8,15.2,390.8,45.490993,-73.56777
101,2026-05-15 15:40:15.327,49.23,88.25,33.66,0.0,3266.49,1,43.21,6478,153.0,15.6,390.9,45.491012,-73.567602
101,2026-05-15 15:40:15.427,53.34,88.23,33.67,0.0,3270.75,1,43.22,6450,153.3,16.2,391.0,45.49103,-73.567432
101,2026-05-15 15:40:15.527,46.83,88.22,33.67,0.0,3275.01,1,43.23,6303,153.5,13.2,390.8,45.49105,-73.567262
101,2026-05-15 15:40:15.627,42.66,88.21,33.68,0.0,3279.28,1,43.23,6428,153.6,11.0,391.1,45.49107,-73.567091
101,2026-05-15 15:40:15.727,46.61,88.2,33.68,0.0,3283.55,1,43.24,6458,153.8,14.0,391.0,45.49109,-73.566919
101,2026-05-15 15:40:15.827,36.42,88.19,33.68,0.0,3287.83,1,43.24,6416,153.9,8.7,391.5,45.491132,-73.566574
101,2026-05-15 15:40:15.927,41.7,88.18,33.68,0.0,3292.11,1,43.25,6230,154.1,11.6,391.2,45.491154,-73.5664
101,2026-05-15 15:40:16.027,40.93,88.16,33.69,0.0,3296.39,1,43.26,6225,154.3,10.3,391.4,45.491177,-73.566226
101,2026-05-15 15:40:16.127,40.27,88.15,33.69,0.0,3300.68,1,43.26,6435,154.4,11.1,391.6,45.4912,-73.566051
101,2026-05-15 15:40:16.227,37.11,88.14,33.69,0.0,3304.97,1,43.26,6342,154.6,9.5,391.4,45.491223,-73.565876
101,2026-05-15 15:40:16.327,28.07,88.14,33.69,0.0,3309.27,1,43.26,6320,154.6,5.4,391.9,45.491247,-73.5657
101,2026-05-15 15:40:16.427,34.14,88.13,33.69,0.0,3313.57,1,43.26,6505,154.8,9.2,391.4,45.491273,-73.565524
101,2026-05-15 15:40:16.527,38.61,88.12,33.69,0.0,3317.87,1,43.26,6434,154.9,11.4,391.3,45.491298,-73.565348
101,2026-05-15 15:40:16.627,26.01,88.11,33.69,0.0,3322.18,1,43.26,6464,155.0,4.3,392.0,45.491324,-73.565171
101,2026-05-15 15:40:16.727,31.25,88.1,33.69,0.0,3326.49,1,43.26,6368,155.1,6.4,391.5,45.49135,-73.564993
101,2026-05-15 15:40:16.827,38.11,88.09,33.7,0.0,3330.8,1,43.26,6428,155.2,10.0,391.3,45.491377,-73.564815
101,2026-05-15 15:40:16.927,33.57,88.08,33.7,0.0,3335.11,1,43.26,6416,155.3,7.7,391.3,45.491404,-73.564637
101,2026-05-15 15:40:17.027,15.01,88.08,33.7,0.0,3339.43,1,43.25,6239,155.3,0.0,392.4,45.491432,-73.564458
101,2026-05-15 15:40:17.127,15.68,88.07,33.7,0.0,3343.74,1,43.24,6510,155.3,0.0,392.1,45.491489,-73.5641
101,2026-05-15 15:40:17.227,20.37,88.07,33.69,0.0,3348.06,1,43.24,6574,155.4,1.9,391.8,45.491517,-73.56392
101,2026-05-15 15:40:17.327,36.55,88.06,33.7,0.0,3352.38,1,43.24,6455,155.5,8.5,391.5,45.491547,-73.56374
101,2026-05-15 15:40:17.427,22.03,88.05,33.7,0.0,3356.7,1,43.23,6589,155.5,3.2,392.0,45.491578,-73.56356
101,2026-05-15 15:40:17.527,29.87,88.04,33.7,0.0,3361.02,1,43.23,6598,155.6,4.4,391.9,45.491609,-73.56338
101,2026-05-15 15:40:17.627,15.84,88.04,33.7,0.0,3365.34,1,43.22,6575,155.6,0.0,392.2,45.49164,-73.5632
101,2026-05-15 15:40:17.727,17.11,88.03,33.69,0.0,3369.66,1,43.21,6510,155.6,0.6,392.3,45.491672,-73.563019
101,2026-05-15 15:40:17.827,23.19,88.03,33.69,0.0,3373.99,1,43.21,6395,155.7,3.8,391.6,45.491705,-73.562839
101,2026-05-15 15:40:17.927,25.67,88.02,33.69,0.0,3378.31,1,43.2,6583,155.7,3.5,391.4,45.491738,-73.562658
101,2026-05-15 15:40:18.027,22.29,88.01,33.69,0.0,3382.64,1,43.2,6424,155.8,3.6,391.8,45.491772,-73.562477
101,2026-05-15 15:40:18.127,21.52,88.01,33.69,0.0,3386.97,1,43.19,6518,155.8,1.6,392.3,45.491806,-73.562297
101,2026-05-15 15:40:18.227,30.75,88.0,33.69,0.0,3391.3,1,43.19,6635,155.9,6.6,391.5,45.49184,-73.562116
101,2026-05-15 15:40:18.327,32.12,87.99,33.7,0.0,3395.63,1,43.19,6408,156.0,8.3,391.8,45.49191,-73.561754
101,2026-05-15 15:40:18.427,26.72,87.98,33.7,0.0,3399.97,1,43.19,6479,156.1,4.5,391.8,45.491946,-73.561573
101,2026-05-15 15:40:18.527,28.68,87.98,33.7,0.0,3404.3,1,43.18,6541,156.1,5.5,391.7,45.491984,-73.561393
101,2026-05-15 15:40:18.627,15.18,87.97,33.7,0.0,3408.64,1,43.17,6411,156.1,0.0,392.1,45.492021,-73.561213
101,2026-05-15 15:40:18.727,15.01,87.97,33.69,0.0,3412.98,1,43.16,6564,156.2,1.3,392.4,45.492059,-73.561032
101,2026-05-15 15:40:18.827,15.0,87.96,33.69,0.0,3417.32,1,43.15,6629,156.2,0.0,392.0,45.492096,-73.560852
101,2026-05-15 15:40:18.927,20.78,87.96,33.69,0.0,3421.66,1,43.15,6263,156.2,1.6,392.2,45.492134,-73.560671
101,2026-05-15 15:40:19.027,23.52,87.95,33.69,0.0,3425.99,1,43.14,6522,156.2,2.5,391.9,45.492174,-73.560492
101,2026-05-15 15:40:19.127,25.79,87.95,33.69,0.0,3430.34,1,43.14,6464,156.3,5.5,391.7,45.492213,-73.560312
101,2026-05-15 15:40:19.227,19.83,87.94,33.69,0.0,3434.68,1,43.13,6476,156.3,2.4,391.9,45.492254,-73.560133
101,2026-05-15 15:40:19.327,24.96,87.93,33.69,0.0,3439.02,1,43.13,6486,156.4,3.6,391.6,45.492295,-73.559954
101,2026-05-15 15:40:19.427,16.48,87.93,33.69,0.0,3443.37,1,43.12,6612,156.4,0.0,392.1,45.492335,-73.559775
101,2026-05-15 15:40:19.527,25.84,87.92,33.69,0.0,3447.71,1,43.12,6568,156.5,5.9,391.5,45.492419,-73.559419
101,2026-05-15 15:40:19.627,14.97,87.92,33.69,0.0,3452.06,1,43.11,6518,156.5,0.0,392.2,45.492461,-73.559241
101,2026-05-15 15:40:19.727,12.14,87.91,33.69,2.7,3456.4,1,43.1,6572,156.4,0.0,392.5,45.492503,-73.559063
101,2026-05-15 15:40:19.827,17.69,87.91,33.69,0.0,3460.75,1,43.09,6525,156.4,0.0,392.0,45.492547,-73.558886
101,2026-05-15 15:40:19.927,14.88,87.91,33.68,0.0,3465.09,1,43.08,6490,156.4,0.0,392.0,45.492591,-73.55871
101,2026-05-15 15:40:20.027,11.63,87.9,33.68,0.0,3469.44,1,43.07,6635,156.4,0.0,392.0,45.492635,-73.558534
101,2026-05-15 15:40:20.127,14.23,87.9,33.68,0.0,3473.78,1,43.06,6536,156.4,0.0,392.3,45.492681,-73.558359
101,2026-05-15 15:40:20.227,15.88,87.89,33.68,0.0,3478.12,1,43.05,6411,156.4,0.3,392.2,45.492726,-73.558184
101,2026-05-15 15:40:20.327,13.86,87.89,33.68,0.0,3482.47,1,43.04,6318,156.4,0.0,392.1,45.492772,-73.55801
101,2026-05-15 15:40:20.427,16.64,87.89,33.68,8.3,3486.8,1,43.03,6597,156.1,0.0,392.3,45.492818,-73.557836
101,2026-05-15 15:40:20.527,17.18,87.88,33.68,0.0,3491.14,1,43.02,6517,156.1,0.0,391.8,45.492865,-73.557663
101,2026-05-15 15:40:20.627,14.78,87.88,33.67,3.1,3495.47,1,43.01,6498,156.0,0.0,392.0,45.49296,-73.557319
101,2026-05-15 15:40:20.727,12.71,87.87,33.67,0.0,3499.8,1,43.0,6432,156.0,0.0,392.3,45.493008,-73.557147
101,2026-05-15 15:40:20.827,17.48,87.87,33.67,0.9,3504.14,1,42.99,6537,155.9,0.0,392.1,45.493057,-73.556977
101,2026-05-15 15:40:20.927,16.94,87.86,33.67,1.6,3508.47,1,42.99,6620,155.9,0.0,391.9,45.493106,-73.556807
101,2026-05-15 15:40:21.027,11.78,87.86,33.67,0.0,3512.8,1,42.98,6424,155.9,0.0,392.3,45.493156,-73.556639
101,2026-05-15 15:40:21.127,14.93,87.86,33.67,4.0,3517.12,1,42.97,6636,155.7,0.0,392.1,45.493207,-73.556471
101,2026-05-15 15:40:21.227,13.99,87.85,33.67,0.0,3521.45,1,42.96,6265,155.7,0.0,392.1,45.493257,-73.556303
101,2026-05-15 15:40:21.327,16.0,87.85,33.66,0.0,3525.77,1,42.95,6441,155.7,0.0,392.1,45.493308,-73.556137
101,2026-05-15 15:40:21.427,23.96,87.84,33.66,0.0,3530.1,1,42.95,6394,155.8,2.3,392.1,45.493359,-73.555971
101,2026-05-15 15:40:21.527,31.32,87.83,33.66,0.0,3534.43,1,42.95,6694,155.9,5.6,391.5,45.493412,-73.555806
101,2026-05-15 15:40:21.627,18.4,87.83,33.66,0.0,3538.76,1,42.94,6576,155.9,0.0,392.1,45.493464,-73.555642
101,2026-05-15 15:40:21.727,12.46,87.83,33.66,0.0,3543.09,1,42.93,6496,155.9,0.0,392.1,45.493517,-73.555479
101,2026-05-15 15:40:21.827,16.51,87.82,33.66,0.0,3547.42,1,42.92,6508,155.9,0.0,392.1,45.493624,-73.555156
101,2026-05-15 15:40:21.927,13.46,87.82,33.66,0.0,3551.75,1,42.91,6281,155.9,0.0,392.2,45.493678,-73.554996
101,2026-05-15 15:40:22.027,19.37,87.81,33.66,0.0,3556.08,1,42.91,6363,155.9,1.6,391.5,45.493733,-73.554837
101,2026-05-15 15:40:22.127,12.95,87.81,33.66,0.0,3560.41,1,42.9,6494,155.9,0.0,392.1,45.493789,-73.554679
101,2026-05-15 15:40:22.227,13.59,87.8,33.66,1.1,3564.74,1,42.89,6460,155.8,0.0,392.1,45.493844,-73.554522
101,2026-05-15 15:40:22.327,16.82,87.8,33.65,0.0,3569.06,1,42.88,6391,155.8,0.0,391.7,45.4939,-73.554366
101,2026-05-15 15:40:22.427,12.51,87.8,33.65,0.0,3573.39,1,42.87,6407,155.8,0.0,392.3,45.493956,-73.55421
101,2026-05-15 15:40:22.527,13.75,87.79,33.65,5.8,3577.72,1,42.86,6268,155.6,0.0,392.0,45.494014,-73.554057
101,2026-05-15 15:40:22.627,15.65,87.79,33.65,0.0,3582.04,1,42.85,6554,155.6,0.0,392.1,45.494072,-73.553904
101,2026-05-15 15:40:22.727,17.58,87.78,33.65,0.0,3586.36,1,42.85,6418,155.6,0.9,391.9,45.494129,-73.553753
101,2026-05-15 15:40:22.827,16.24,87.78,33.65,0.0,3590.69,1,42.84,6595,155.6,0.0,391.8,45.494187,-73.553602
101,2026-05-15 15:40:22.927,15.76,87.78,33.65,0.0,3595.01,1,42.83,6716,155.6,0.0,392.5,45.494246,-73.553453
101,2026-05-15 15:40:23.027,17.61,87.77,33.64,0.0,3599.33,1,42.83,6386,155.7,1.6,391.7,45.494364,-73.553158
101,2026-05-15 15:40:23.127,27.34,87.76,33.65,0.0,3603.66,1,42.83,6447,155.7,6.0,391.7,45.494424,-73.553012
101,2026-05-15 15:40:23.227,21.59,87.76,33.64,0.0,3607.99,1,42.82,6605,155.8,3.1,391.9,45.494484,-73.552868
101,2026-05-15 15:40:23.327,18.03,87.75,33.64,0.0,3612.31,1,42.82,6676,155.8,0.0,392.0,45.494545,-73.552725
101,2026-05-15 15:40:23.427,28.04,87.74,33.64,0.0,3616.64,1,42.82,6446,155.9,4.0,391.6,45.494607,-73.552584
101,2026-05-15 15:40:23.527,14.48,87.74,33.64,0.0,3620.97,1,42.81,6625,155.9,0.0,392.3,45.494668,-73.552443
101,2026-05-15 15:40:23.627,15.76,87.74,33.64,0.0,3625.3,1,42.8,6443,155.9,0.8,392.1,45.49473,-73.552305
101,2026-05-15 15:40:23.727,14.61,87.73,33.64,6.7,3629.63,1,42.79,6326,155.6,0.0,391.8,45.494793,-73.552167
101,2026-05-15 15:40:23.827,19.51,87.73,33.64,0.0,3633.95,1,42.79,6542,155.6,0.6,391.9,45.494856,-73.552031
101,2026-05-15 15:40:23.927,13.65,87.72,33.64,1.4,3638.27,1,42.78,6520,155.6,0.0,392.4,45.494919,-73.551896
101,2026-05-15 15:40:24.027,12.77,87.72,33.64,0.0,3642.59,1,42.77,6308,155.6,0.0,392.0,45.494983,-73.551763
101,2026-05-15 15:40:24.127,15.26,87.72,33.63,0.0,3646.91,1,42.76,6485,155.6,0.0,392.0,45.495046,-73.551631
101,2026-05-15 15:40:24.227,11.67,87.71,33.63,7.9,3651.23,1,42.75,6525,155.3,0.0,392.0,45.495175,-73.551371
101,2026-05-15 15:40:24.327,15.69,87.71,33.63,8.5,3655.53,1,42.75,6395,155.0,0.0,392.2,45.49524,-73.551242
101,2026-05-15 15:40:24.427,15.69,87.7,33.63,0.0,3659.84,1,42.74,6377,155.0,0.2,392.0,45.495305,-73.551116
101,2026-05-15 15:40:24.527,17.32,87.7,33.63,1.1,3664.14,1,42.73,6561,154.9,0.0,391.8,45.495371,-73.550991
101,2026-05-15 15:40:24.627,12.55,87.7,33.63,2.6,3668.44,1,42.72,6399,154.9,0.0,392.4,45.495437,-73.550868
101,2026-05-15 15:40:24.727,15.58,87.69,33.63,0.0,3672.74,1,42.72,6300,154.9,0.3,392.3,45.495503,-73.550746
101,2026-05-15 15:40:24.827,12.69,87.69,33.62,2.4,3677.04,1,42.71,6480,154.8,0.0,391.9,45.49557,-73.550626
101,2026-05-15 15:40:24.927,15.02,87.68,33.62,0.0,3681.34,1,42.7,6166,154.8,0.4,391.8,45.495637,-73.550507
101,2026-05-15 15:40:25.027,15.27,87.68,33.62,2.1,3685.64,1,42.69,6435,154.7,0.0,391.7,45.495704,-73.55039
101,2026-05-15 15:40:25.127,17.37,87.68,33.62,0.0,3689.94,1,42.69,6443,154.7,1.5,391.9,45.495772,-73.550274
101,2026-05-15 15:40:25.227,20.12,87.67,33.62,0.0,3694.24,1,42.68,6362,154.7,0.9,391.8,45.49584,-73.550161
101,2026-05-15 15:40:25.327,13.71,87.67,33.62,0.0,3698.53,1,42.68,6516,154.7,0.0,392.1,45.495908,-73.550048
101,2026-05-15 15:40:25.427,15.0,87.66,33.62,0.0,3702.83,1,42.67,6551,154.7,0.0,392.0,45.495977,-73.549937
101,2026-05-15 15:40:25.527,9.18,87.66,33.62,0.0,3707.13,1,42.66,6402,154.7,0.0,392.2,45.496115,-73.549721
101,2026-05-15 15:40:25.627,13.7,87.66,33.61,0.0,3711.43,1,42.65,6577,154.7,0.2,392.0,45.496186,-73.549615
101,2026-05-15 15:40:25.727,14.69,87.65,33.61,0.0,3715.73,1,42.64,6434,154.7,0.0,391.8,45.496256,-73.549512
101,2026-05-15 15:40:25.827,14.85,87.65,33.61,0.0,3720.03,1,42.64,6442,154.7,0.0,392.3,45.496327,-73.549409
101,2026-05-15 15:40:25.927,28.61,87.64,33.61,0.0,3724.33,1,42.64,6348,154.8,5.2,391.5,45.496397,-73.549308
101,2026-05-15 15:40:26.027,17.39,87.64,33.61,0.0,3728.63,1,42.63,6489,154.8,0.0,392.1,45.496468,-73.549209
101,2026-05-15 15:40:26.127,26.38,87.63,33.61,0.0,3732.93,1,42.63,6503,154.9,5.5,391.5,45.496539,-73.549111
101,2026-05-15 15:40:26.227,12.77,87.62,33.61,0.0,3737.23,1,42.62,6399,154.9,0.0,392.2,45.49661,-73.549015
101,2026-05-15 15:40:26.327,17.72,87.62,33.61,0.0,3741.53,1,42.62,6372,154.9,0.0,392.4,45.496682,-73.548921
101,2026-05-15 15:40:26.427,36.87,87.61,33.61,0.0,3745.84,1,42.63,6283,155.0,9.3,391.2,45.496754,-73.548829
101,2026-05-15 15:40:26.527,19.21,87.6,33.61,0.0,3750.15,1,42.62,6460,155.0,1.8,392.1,45.496826,-73.548738
101,2026-05-15 15:40:26.627,24.29,87.6,33.61,0.0,3754.45,1,42.62,6427,155.1,4.2,391.6,45.496899,-73.548649
101,2026-05-15 15:40:26.727,24.22,87.59,33.61,0.0,3758.77,1,42.62,6639,155.2,5.2,391.8,45.496972,-73.548563
101,2026-05-15 15:40:26.827,14.88,87.59,33.61,0.0,3763.08,1,42.61,6389,155.2,0.0,391.7,45.497119,-73.548394
101,2026-05-15 15:40:26.927,27.92,87.58,33.61,0.0,3767.39,1,42.61,6423,155.3,5.3,391.4,45.497193,-73.548313
101,2026-05-15 15:40:27.027,13.99,87.58,33.61,0.0,3771.7,1,42.61,6320,155.3,0.0,392.0,45.497267,-73.548234
101,2026-05-15 15:40:27.127,14.24,87.57,33.61,0.0,3776.01,1,42.6,6354,155.3,0.0,392.4,45.497342,-73.548156
101,2026-05-15 15:40:27.227,15.72,87.57,33.6,0.0,3780.33,1,42.59,6352,155.3,0.0,391.8,45.497416,-73.54808
101,2026-05-15 15:40:27.327,23.15,87.56,33.6,0.0,3784.64,1,42.59,6371,155.3,3.9,391.5,45.497491,-73.548006
101,2026-05-15 15:40:27.427,20.83,87.56,33.6,0.0,3788.96,1,42.59,6288,155.3,1.5,391.9,45.497567,-73.547934
101,2026-05-15 15:40:27.527,28.35,87.55,33.6,0.0,3793.27,1,42.59,6556,155.4,5.3,391.5,45.497642,-73.547863
101,2026-05-15 15:40:27.627,23.74,87.54,33.6,0.0,3797.59,1,42.59,6617,155.4,1.6,391.2,45.497718,-73.547795
101,2026-05-15 15:40:27.727,26.77,87.53,33.6,0.0,3801.91,1,42.59,6526,155.5,4.2,391.8,45.497794,-73.547728
101,2026-05-15 15:40:27.827,18.04,87.53,33.6,0.0,3806.23,1,42.58,6502,155.5,0.0,392.3,45.49787,-73.547663
101,2026-05-15 15:40:27.927,22.29,87.52,33.6,0.0,3810.55,1,42.58,6343,155.6,5.3,391.6,45.497946,-73.5476
101,2026-05-15 15:40:28.027,13.51,87.52,33.6,0.0,3814.87,1,42.57,6199,155.6,0.0,391.8,45.498023,-73.547539
101,2026-05-15 15:40:28.127,16.89,87.51,33.6,0.0,3819.2,1,42.57,6497,155.6,0.0,391.7,45.498176,-73.547421
101,2026-05-15 15:40:28.227,15.23,87.51,33.6,0.0,3823.52,1,42.56,6478,155.6,0.0,391.9,45.498253,-73.547365
101,2026-05-15 15:40:28.327,17.38,87.51,33.6,0.0,3827.84,1,42.56,6419,155.6,0.0,391.9,45.498331,-73.547311
101,2026-05-15 15:40:28.427,16.75,87.5,33.6,0.0,3832.16,1,42.55,6471,155.6,0.0,392.0,45.498408,-73.547259
101,2026-05-15 15:40:28.527,11.83,87.5,33.6,5.3,3836.48,1,42.54,6386,155.4,0.0,391.6,45.498486,-73.54721
101,2026-05-15 15:40:28.627,16.11,87.49,33.59,0.0,3840.79,1,42.54,6590,155.4,0.0,391.9,45.498564,-73.547162
101,2026-05-15 15:40:28.727,13.28,87.49,33.59,0.0,3845.11,1,42.53,6356,155.4,0.0,391.9,45.498643,-73.547116
101,2026-05-15 15:40:28.827,25.14,87.48,33.59,0.0,3849.43,1,42.53,6375,155.5,4.8,391.3,45.498721,-73.547072
101,2026-05-15 15:40:28.927,14.93,87.48,33.59,0.0,3853.75,1,42.53,6534,155.5,0.0,392.1,45.498799,-73.547028
101,2026-05-15 15:40:29.027,16.41,87.47,33.59,0.0,3858.06,1,42.52,6715,155.5,0.0,391.7,45.498878,-73.546987
101,2026-05-15 15:40:29.127,18.63,87.47,33.59,0.0,3862.38,1,42.52,6507,155.5,1.2,391.7,45.498957,-73.546949
101,2026-05-15 15:40:29.227,18.03,87.46,33.59,0.0,3866.7,1,42.51,6506,155.5,0.0,391.7,45.499035,-73.546911
101,2026-05-15 15:40:29.327,22.52,87.46,33.59,0.0,3871.02,1,42.51,6330,155.5,2.0,391.6,45.499194,-73.546842
101,2026-05-15 15:40:29.427,17.47,87.45,33.59,0.0,3875.34,1,42.51,6315,155.5,0.8,391.7,45.499273,-73.546811
101,2026-05-15 15:40:29.527,15.01,87.45,33.59,1.7,3879.66,1,42.5,6503,155.5,0.0,391.7,45.499353,-73.546782
101,2026-05-15 15:40:29.627,14.22,87.45,33.59,0.0,3883.98,1,42.49,6233,155.5,0.0,392.2,45.499432,-73.546754
101,2026-05-15 15:40:29.727,15.05,87.44,33.58,0.8,3888.29,1,42.49,6691,155.4,0.0,392.1,45.499512,-73.546728
101,2026-05-15 15:40:29.827,19.6,87.44,33.58,4.5,3892.61,1,42.48,6451,155.3,0.0,391.6,45.499592,-73.546704
101,2026-05-15 15:40:29.927,18.59,87.43,33.58,4.7,3896.91,1,42.48,6339,155.1,0.0,392.1,45.499672,-73.546682
101,2026-05-15 15:40:30.027,13.6,87.43,33.58,0.0,3901.22,1,42.47,6557,155.1,0.0,391.6,45.499752,-73.546662
101,2026-05-15 15:40:30.127,16.85,87.42,33.58,0.0,3905.53,1,42.47,6369,155.1,0.0,391.4,45.499833,-73.546644
101,2026-05-15 15:40:30.227,16.56,87.42,33.58,4.3,3909.83,1,42.46,6511,154.9,0.0,391.9,45.499913,-73.546628
101,2026-05-15 15:40:30.327,17.95,87.41,33.58,0.0,3914.14,1,42.46,6321,154.9,0.0,391.8,45.499994,-73.546613
101,2026-05-15 15:40:30.427,14.36,87.41,33.58,4.2,3918.44,1,42.45,6533,154.8,0.0,391.6,45.500074,-73.546601
101,2026-05-15 15:40:30.527,14.0,87.41,33.57,0.0,3922.74,1,42.45,6310,154.8,0.0,391.5,45.500155,-73.54659
101,2026-05-15 15:40:30.627,16.61,87.4,33.57,6.1,3927.03,1,42.44,6524,154.6,0.0,391.7,45.500317,-73.546574
101,2026-05-15 15:40:30.727,16.21,87.4,33.57,10.4,3931.31,1,42.44,6449,154.2,0.0,391.8,45.500398,-73.546568
101,2026-05-15 15:40:30.827,13.78,87.39,33.57,0.0,3935.6,1,42.43,6251,154.2,0.0,391.9,45.500479,-73.546565
101,2026-05-15 15:40:30.927,14.97,87.39,33.57,7.0,3939.87,1,42.43,6418,153.9,0.0,392.0,45.50056,-73.546563
101,2026-05-15 15:40:31.027,16.53,87.39,33.57,0.0,3944.15,1,42.42,6283,153.9,0.0,391.9,45.500641,-73.546564
101,2026-05-15 15:40:31.127,17.73,87.38,33.57,0.0,3948.43,1,42.42,6523,154.0,1.3,391.8,45.500722,-73.546567
101,2026-05-15 15:40:31.227,15.24,87.38,33.57,0.0,3952.7,1,42.41,6303,154.0,0.3,392.2,45.500804,-73.546571
101,2026-05-15 15:40:31.327,17.11,87.37,33.57,0.0,3956.98,1,42.41,6573,154.0,0.0,391.9,45.500885,-73.546577
101,2026-05-15 15:40:31.427,15.66,87.37,33.56,5.4,3961.25,1,42.4,6394,153.8,0.0,392.0,45.500966,-73.546585
101,2026-05-15 15:40:31.527,17.7,87.36,33.56,0.0,3965.52,1,42.4,6313,153.8,0.0,391.8,45.501048,-73.546594
101,2026-05-15 15:40:31.627,14.31,87.36,33.56,0.0,3969.79,1,42.39,6434,153.8,0.0,391.9,45.501129,-73.546605
101,2026-05-15 15:40:31.727,18.88,87.35,33.56,11.9,3974.05,1,42.39,6343,153.3,0.0,391.9,45.501211,-73.546617
101,2026-05-15 15:40:31.827,13.91,87.35,33.56,9.6,3978.3,1,42.38,6414,153.0,0.0,392.1,45.501292,-73.546632
101,2026-05-15 15:40:31.927,12.96,87.35,33.56,0.0,3982.55,1,42.38,6407,153.0,0.0,391.7,45.501374,-73.546649
101,2026-05-15 15:40:32.027,16.33,87.34,33.56,10.7,3986.79,1,42.37,6307,152.6,0.0,391.8,45.501456,-73.546667
101,2026-05-15 15:40:32.127,14.07,87.34,33.56,6.9,3991.02,1,42.37,6459,152.4,0.0,391.7,45.501619,-73.546708
101,2026-05-15 15:40:32.227,16.36,87.33,33.55,9.3,3995.25,2,42.36,6515,152.0,0.0,391.6,45.5017,-73.546732
101,2026-05-15 15:40:32.327,15.14,87.33,33.55,0.0,3999.47,2,42.36,6377,152.0,0.0,391.8,45.5017,-73.546733
101,2026-05-15 15:40:32.427,12.58,87.33,33.55,2.4,4003.69,2,42.35,6359,151.9,0.0,391.7,45.501782,-73.546758
101,2026-05-15 15:40:32.527,17.56,87.32,33.55,0.5,4007.91,2,42.35,6286,151.9,0.0,391.5,45.501863,-73.546785
101,2026-05-15 15:40:32.627,14.05,87.32,33.55,0.0,4012.13,2,42.34,6286,151.9,0.0,391.9,45.501945,-73.546814
101,2026-05-15 15:40:32.727,16.31,87.31,33.55,2.1,4016.35,2,42.34,6211,151.8,0.0,392.0,45.502026,-73.546844
101,2026-05-15 15:40:32.827,13.65,87.31,33.55,2.3,4020.56,2,42.33,6212,151.8,0.0,391.5,45.502108,-73.546876
101,2026-05-15 15:40:32.927,23.17,87.3,33.55,0.0,4024.78,2,42.33,6351,151.8,2.4,391.5,45.502189,-73.546911
101,2026-05-15 15:40:33.027,12.08,87.3,33.54,0.0,4029.0,2,42.33,6373,151.8,0.0,391.8,45.502271,-73.546945
101,2026-05-15 15:40:33.127,17.3,87.29,33.54,0.0,4033.21,2,42.32,6184,151.8,0.7,391.6,45.502353,-73.546982
101,2026-05-15 15:40:33.227,16.1,87.29,33.54,0.0,4037.43,2,42.32,6221,151.8,0.0,391.5,45.502434,-73.547021
101,2026-05-15 15:40:33.327,24.28,87.28,33.54,0.0,4041.65,2,42.32,6395,151.9,3.7,391.6,45.502515,-73.547061
101,2026-05-15 15:40:33.427,16.79,87.28,33.54,0.0,4045.87,2,42.31,6405,151.9,0.0,391.8,45.502597,-73.547103
101,2026-05-15 15:40:33.527,23.04,87.27,33.54,0.0,4050.09,2,42.31,6327,151.9,4.3,391.5,45.502678,-73.547146
101,2026-05-15 15:40:33.627,18.74,87.27,33.54,0.0,4054.31,2,42.31,6440,151.9,0.0,391.4,45.502759,-73.547192
